Name,Age,GPA,Credits Completed,Year,Pathway
"Robert,Janus",14,0.79,6,Freshman,Buisness
"Thomas,Alakas",18,4.4,45,Sophmore,Marketing
"Mary ,Emma",17,3.18,5,Sophmore,Computer Science
"Mary ,Janus",15,4.19,8,Senior,Pervert
"Hugh ,Janus",14,4.32,40,Junior,Bio med
"Mac,Janus",14,3.39,59,Junior,Pedophile
"Hugh ,Alakas",18,3.66,25,Senior,Early College
"Carman ,Smith",15,0.83,11,Senior,Athletics
"John ,Janus",18,0.34,36,Senior,Computer Science
"Carman ,Smith",19,0.79,56,Sophmore,Buisness
"Richard,Emma",14,4.3,5,Senior,Bio med
"Richard,Dirkas",17,2.28,2,Junior,criminal justice
"Jerome ,Dover",18,3.14,2,Junior,Math
"Hugh ,Dover",18,1.01,14,Senior,Early childhood Education
"Mary ,Dirkas",17,1.73,39,Junior,Computer Science
"Mac,Tarken",18,3.46,20,Freshman,Pedophile
"Christopher,Emma",14,3.28,22,Senior,Pedophile
"Mohammed,Dover",15,2.33,48,Freshman,Buisness
"James ,Tarken",15,1.59,2,Sophmore,Computer Science
"William,Tarken",14,0.6,55,Sophmore,Early College
"Mohammed,Tarken",19,3.17,11,Sophmore,Early College
"Robert,Seeman",18,3.83,8,Junior,Athletics
"Ben ,Kurtis",19,2.64,44,Senior,Pervert
"Jessica ,Dover",16,0.97,40,Freshman,Music
"Carman ,Anderson",17,3.1,8,Senior,Marketing
"James ,Smith",16,2.69,5,Junior,Marketing
"Jessica ,Kurtis",16,0.5,30,Sophmore,culinary
"James ,Dirkas",17,1.38,27,Junior,Pervert
"Thomas,Smith",15,1.49,10,Junior,Pedophile
"Jessica ,Smith",15,3.53,0,Senior,criminal justice
"David,Dover",18,4.09,9,Junior,Athletics
"Mohammed,Tarken",19,3.37,10,Senior,Early childhood Education
"Robert,Emma",18,4.16,59,Sophmore,Early childhood Education
"Joe,Alakas",18,1.49,60,Freshman,Music
"Robert,Dirkas",15,0.16,58,Freshman,culinary
"Carman ,Janus",17,0.54,15,Sophmore,criminal justice
"Robert,Dirkas",16,4.14,53,Senior,Early College
"Ben ,Alakas",19,2.51,47,Junior,Buisness
"Jessica ,Dirkas",16,1.95,21,Sophmore,Marketing
"Mary ,Dover",15,2.62,44,Sophmore,Pervert
"Mary ,Dirkas",15,0.7,30,Junior,Pedophile
"Mac,Smith",15,0.26,54,Senior,Athletics
"William,Tarken",17,1.98,27,Junior,Bio med
"Mary ,Alakas",15,2.96,58,Junior,Bio med
"John ,Dover",14,0.65,4,Senior,culinary
"Jerome ,Janus",17,3.39,36,Junior,Bio med
"Hugh ,Smith",15,2.78,2,Senior,Pervert
"Jerome ,Seeman",16,3.1,55,Senior,Marketing
"Christopher,Janus",16,2.91,9,Sophmore,Marketing
"Carman ,Alakas",14,3.11,39,Sophmore,Early childhood Education
"William,Janus",18,1.22,6,Senior,Math
"Ben ,Dover",18,3.55,49,Freshman,Computer Science
"James ,Alakas",16,3.74,45,Senior,culinary
"William,Seeman",19,0.92,43,Senior,Computer Science
"William,Anderson",17,0.17,50,Senior,Marketing
"William,Kurtis",15,1.42,39,Senior,Math
"Hugh ,Dirkas",18,1.7,18,Senior,Bio med
"Ben ,Dirkas",19,0.79,34,Sophmore,Marketing
"Richard,Dover",16,1.06,21,Junior,Marketing
"Richard,Janus",17,0.04,20,Senior,criminal justice
"Ben ,Emma",14,0.65,26,Junior,Math
"Jessica ,Kurtis",15,3.85,27,Freshman,Early College
"Christopher,Janus",17,3.38,46,Sophmore,Music
"David,Janus",19,0.68,42,Freshman,Bio med
"Hugh ,Alakas",18,0.3,11,Sophmore,Bio med
"William,Anderson",15,3.52,48,Sophmore,Pervert
"William,Alakas",14,3.44,19,Senior,culinary
"Robert,Dirkas",17,4.33,59,Sophmore,Buisness
"Carman ,Dover",18,1.55,20,Freshman,Pedophile
"Hugh ,Dirkas",16,3.04,2,Sophmore,Buisness
"Ben ,Smith",15,2.78,43,Freshman,Marketing
"Carman ,Anderson",15,4.41,21,Senior,Bio med
"Jerome ,Dirkas",18,4.12,38,Senior,Bio med
"Jerome ,Seeman",19,1.24,3,Freshman,Pedophile
"Hugh ,Anderson",17,0.15,42,Freshman,Early childhood Education
"Mohammed,Tarken",16,3.28,54,Junior,Early childhood Education
"Thomas,Kurtis",14,0.9,11,Freshman,Pervert
"Christopher,Kurtis",18,2.55,50,Sophmore,Pedophile
"David,Emma",15,0.57,3,Freshman,Athletics
"Jessica ,Tarken",14,3.32,18,Freshman,Pedophile
"Mohammed,Alakas",15,2.87,35,Senior,Engineering
"Christopher,Emma",19,0.26,51,Junior,Bio med
"David,Anderson",19,1.63,24,Freshman,Math
"Richard,Alakas",14,1.25,7,Sophmore,Math
"Mac,Smith",14,1.65,31,Senior,Computer Science
"James ,Tarken",19,2.7,60,Junior,Pervert
"Carman ,Dover",17,1.78,5,Senior,Computer Science
"Mac,Smith",18,1.11,56,Senior,Athletics
"David,Tarken",18,1.01,57,Senior,criminal justice
"William,Alakas",16,1.76,40,Junior,Athletics
"John ,Seeman",15,3.29,12,Junior,criminal justice
"Mary ,Anderson",16,2.27,13,Junior,Bio med
"Jessica ,Kurtis",17,3.53,5,Senior,Marketing
"Mac,Alakas",15,0.13,0,Junior,Athletics
"Jerome ,Anderson",17,4.48,12,Sophmore,Engineering
"Joe,Dover",14,2.89,48,Sophmore,Music
"John ,Janus",18,0.48,50,Senior,Pervert
"Christopher,Tarken",14,4.26,60,Senior,Early childhood Education
"William,Dirkas",19,3.45,15,Junior,Computer Science
"Robert,Kurtis",18,2.84,4,Sophmore,Pervert
"Carman ,Emma",15,2.7,18,Junior,Math
"Joe,Kurtis",17,1.91,15,Junior,Pedophile
"Thomas,Dover",17,4.24,17,Junior,Pervert
"Jerome ,Tarken",15,2.4,21,Senior,Early childhood Education
"Jerome ,Anderson",14,4.14,32,Senior,Early childhood Education
"Mac,Janus",14,0.53,52,Sophmore,Athletics
"Mary ,Dover",17,2.44,47,Junior,Early childhood Education
"John ,Emma",18,0.61,26,Freshman,culinary
"Thomas,Janus",17,1.59,46,Freshman,culinary
"Mohammed,Janus",15,1.42,26,Junior,Bio med
"Carman ,Janus",15,4.37,42,Junior,Math
"Hugh ,Alakas",16,1.52,57,Sophmore,Pedophile
"Christopher,Janus",17,0.25,42,Sophmore,Pervert
"Thomas,Seeman",16,2.37,38,Freshman,Math
"Mary ,Anderson",16,1.17,56,Sophmore,Music
"Joe,Janus",17,0.14,20,Senior,Computer Science
"Richard,Dirkas",14,1.55,36,Senior,Pedophile
"James ,Smith",14,2.19,7,Freshman,criminal justice
"Ben ,Dirkas",15,0.77,23,Junior,Athletics
"Richard,Smith",17,2.3,52,Sophmore,Early College
"Ben ,Alakas",17,3.23,9,Sophmore,Pedophile
"Mary ,Anderson",15,4.27,34,Senior,Pervert
"Ben ,Janus",14,2.38,45,Sophmore,culinary
"Mary ,Dirkas",18,2.34,15,Junior,Early College
"Robert,Dover",15,2.9,6,Senior,culinary
"Hugh ,Smith",19,3.22,9,Junior,Early childhood Education
"John ,Alakas",18,2.42,14,Junior,culinary
"Richard,Emma",17,1.12,30,Sophmore,Early College
"William,Janus",15,1.35,3,Junior,criminal justice
"Jerome ,Anderson",15,3.32,51,Sophmore,Engineering
"William,Anderson",17,1.93,17,Sophmore,culinary
"Robert,Alakas",15,2.65,5,Freshman,Engineering
"Robert,Anderson",16,1.96,44,Junior,culinary
"Jessica ,Smith",17,1.79,48,Sophmore,Bio med
"David,Tarken",17,2.39,2,Senior,Engineering
"William,Janus",14,3.3,30,Senior,Buisness
"James ,Emma",14,1.25,12,Freshman,Computer Science
"Mac,Dirkas",14,0.32,10,Senior,culinary
"Richard,Anderson",15,4.17,17,Sophmore,criminal justice
"Jerome ,Emma",17,4.23,34,Junior,Bio med
"Hugh ,Tarken",17,3.11,57,Junior,Computer Science
"Thomas,Dover",14,2.85,43,Sophmore,Athletics
"Hugh ,Anderson",16,3.56,37,Senior,culinary
"Jessica ,Kurtis",14,3.05,57,Sophmore,Bio med
"James ,Alakas",15,2.15,46,Freshman,Bio med
"Joe,Kurtis",15,0.47,32,Freshman,criminal justice
"Mohammed,Smith",14,1.07,7,Senior,Pervert
"Ben ,Alakas",19,2.2,48,Freshman,Pedophile
"David,Dover",16,1.87,60,Junior,Engineering
"David,Janus",14,0.28,18,Sophmore,Early childhood Education
"David,Smith",14,3.95,59,Freshman,Buisness
"Carman ,Anderson",15,3.15,0,Senior,Bio med
"Carman ,Tarken",18,4.39,45,Freshman,Bio med
"Hugh ,Anderson",16,0.29,35,Senior,Buisness
"James ,Dover",19,2.67,29,Senior,Computer Science
"Hugh ,Janus",14,2.53,11,Sophmore,culinary
"Hugh ,Tarken",17,3.59,42,Freshman,Music
"Jerome ,Smith",18,1.21,0,Senior,Marketing
"Hugh ,Alakas",14,4.46,13,Junior,Buisness
"Carman ,Dirkas",18,3.33,23,Freshman,culinary
"Thomas,Dirkas",19,2.2,23,Freshman,Computer Science
"James ,Seeman",16,3.06,32,Sophmore,Marketing
"Hugh ,Smith",18,3.9,35,Sophmore,Music
"Thomas,Smith",15,3.62,37,Senior,Early College
"James ,Dirkas",16,2.67,5,Junior,Early childhood Education
"John ,Dover",14,0.57,30,Freshman,Engineering
"Richard,Alakas",18,0.89,25,Freshman,Engineering
"Christopher,Emma",15,0.46,26,Sophmore,Engineering
"William,Anderson",14,2.71,3,Junior,Bio med
"James ,Anderson",14,3.72,18,Freshman,Music
"Christopher,Emma",14,2.17,24,Junior,Pervert
"Mohammed,Dirkas",16,2.8,0,Sophmore,Early College
"Jessica ,Kurtis",15,2.95,26,Junior,Music
"Thomas,Seeman",19,3.68,36,Junior,culinary
"Mary ,Alakas",17,2.56,21,Freshman,criminal justice
"John ,Smith",18,3.05,11,Senior,criminal justice
"Christopher,Anderson",15,2.81,23,Junior,Engineering
"James ,Dover",15,0.49,24,Senior,culinary
"Mohammed,Anderson",16,1.02,27,Junior,culinary
"Robert,Tarken",14,3.13,39,Senior,Engineering
"Carman ,Dover",15,2.11,41,Junior,Early College
"Richard,Kurtis",17,2.89,46,Senior,Music
"Robert,Emma",17,3.12,14,Senior,Athletics
"Mary ,Dover",15,2.29,36,Freshman,Early College
"William,Seeman",16,2.61,45,Senior,Pervert
"John ,Dover",14,0.77,4,Sophmore,Marketing
"James ,Kurtis",19,3.02,26,Junior,culinary
"David,Anderson",14,4.19,60,Freshman,Marketing
"Mary ,Janus",17,2.8,32,Freshman,culinary
"John ,Anderson",14,2.65,48,Senior,Pedophile
"William,Anderson",14,0.53,36,Junior,Pervert
"Mary ,Alakas",18,0.71,32,Junior,Math
"Jessica ,Smith",17,1.84,57,Junior,Pervert
"Mary ,Emma",14,2.13,51,Freshman,criminal justice
"David,Dirkas",17,3.79,42,Freshman,Athletics
"Mac,Dover",18,3.01,55,Freshman,Computer Science
"Mohammed,Smith",14,0.07,58,Junior,Marketing
"Ben ,Smith",14,0.1,50,Senior,Early College
"Thomas,Smith",15,4.38,13,Junior,criminal justice
"David,Kurtis",14,0.66,0,Junior,Computer Science
"Richard,Emma",15,3.71,36,Senior,Pedophile
"Joe,Tarken",17,2.32,50,Freshman,Pervert
"Ben ,Alakas",18,2.94,51,Junior,Pedophile
"Thomas,Emma",14,3.08,29,Junior,Bio med
"James ,Emma",17,2.32,55,Junior,Computer Science
"William,Anderson",14,3.76,6,Senior,Engineering
"Mac,Dover",19,1.22,6,Senior,Computer Science
"William,Emma",17,4.0,41,Sophmore,Pervert
"Ben ,Emma",18,2.77,34,Sophmore,Computer Science
"Mac,Smith",14,3.86,37,Sophmore,Marketing
"Jessica ,Alakas",19,1.94,28,Freshman,Marketing
"Mohammed,Janus",16,2.46,48,Freshman,Pervert
"Mac,Anderson",16,0.35,10,Sophmore,Bio med
"John ,Smith",17,3.95,55,Senior,Early College
"Mohammed,Janus",17,2.64,46,Senior,Music
"Christopher,Seeman",17,2.22,22,Junior,Early College
"Carman ,Kurtis",14,0.17,4,Junior,Early childhood Education
"James ,Smith",18,1.06,49,Junior,Buisness
"Mohammed,Anderson",16,1.6,36,Junior,Pedophile
"Ben ,Tarken",15,0.96,11,Junior,Marketing
"Thomas,Smith",19,0.25,33,Senior,Music
"Mary ,Janus",17,3.21,34,Sophmore,criminal justice
"David,Anderson",14,3.7,60,Junior,Athletics
"Christopher,Smith",17,2.24,33,Senior,Math
"Mohammed,Anderson",16,0.11,11,Senior,Computer Science
"Mohammed,Dirkas",15,1.8,58,Freshman,Early childhood Education
"Joe,Tarken",19,1.74,12,Junior,Math
"Mac,Anderson",19,0.36,52,Senior,Early childhood Education
"Thomas,Emma",15,2.45,24,Senior,Marketing
"James ,Janus",14,3.26,2,Sophmore,Pedophile
"Jerome ,Dover",15,4.43,42,Junior,criminal justice
"Richard,Dirkas",14,1.82,40,Sophmore,Bio med
"Hugh ,Smith",17,1.26,32,Sophmore,criminal justice
"Robert,Kurtis",17,3.87,22,Junior,Bio med
"John ,Alakas",15,3.71,30,Freshman,Pedophile
"Thomas,Alakas",18,3.21,29,Senior,Bio med
"Carman ,Emma",15,1.6,35,Sophmore,Pedophile
"Richard,Alakas",14,0.96,52,Sophmore,Buisness
"Jessica ,Emma",19,1.76,49,Junior,Marketing
"Robert,Dover",17,3.2,60,Junior,Marketing
"Robert,Kurtis",18,1.63,20,Junior,Math
"Ben ,Janus",17,3.67,59,Sophmore,Marketing
"David,Smith",17,4.32,12,Freshman,Pervert
"James ,Janus",14,1.41,10,Junior,Pedophile
"Christopher,Dover",16,4.42,51,Junior,Music
"Hugh ,Smith",15,3.47,1,Senior,criminal justice
"Mohammed,Dover",17,1.13,37,Sophmore,Early College
"Robert,Dover",17,2.2,44,Freshman,Athletics
"Joe,Anderson",15,0.95,33,Junior,Engineering
"Christopher,Smith",19,4.29,14,Sophmore,Music
"Carman ,Kurtis",17,4.32,11,Freshman,Pedophile
"Mary ,Smith",17,2.46,55,Junior,criminal justice
"Ben ,Dover",19,3.85,9,Senior,Bio med
"Christopher,Dover",15,3.11,14,Sophmore,Athletics
"Jerome ,Anderson",16,2.93,13,Freshman,Engineering
"Joe,Smith",15,2.94,13,Senior,Early College
"Jerome ,Janus",17,4.3,52,Freshman,Buisness
"Christopher,Seeman",14,3.66,44,Sophmore,criminal justice
"Thomas,Kurtis",17,0.89,14,Junior,Pervert
"Carman ,Janus",14,1.57,56,Junior,culinary
"Christopher,Janus",19,2.13,31,Senior,culinary
"John ,Alakas",15,2.75,30,Freshman,Athletics
"Mac,Dover",18,0.2,35,Junior,Bio med
"James ,Anderson",19,1.11,4,Junior,Pervert
"James ,Dover",14,1.21,26,Sophmore,criminal justice
"Mac,Emma",18,2.79,28,Sophmore,Marketing
"Mary ,Dover",18,2.7,7,Senior,Engineering
"John ,Emma",18,0.85,1,Freshman,Math
"Mohammed,Dover",15,3.56,21,Senior,Early College
"Christopher,Janus",16,1.92,39,Sophmore,Early College
"John ,Anderson",16,0.51,9,Freshman,Computer Science
"Jessica ,Anderson",17,1.62,16,Senior,Marketing
"Christopher,Seeman",17,3.26,58,Sophmore,Math
"Hugh ,Tarken",14,1.78,27,Freshman,Bio med
"Mohammed,Tarken",15,2.04,45,Senior,criminal justice
"John ,Janus",15,3.38,31,Sophmore,Engineering
"Joe,Kurtis",17,1.2,55,Sophmore,Marketing
"David,Dirkas",19,3.06,21,Senior,Math
"Mary ,Anderson",19,1.94,59,Senior,Athletics
"Hugh ,Anderson",19,2.97,35,Freshman,Early College
"Jessica ,Kurtis",18,2.77,29,Freshman,Early College
"Robert,Smith",19,0.36,33,Freshman,Early College
"Christopher,Dirkas",19,3.44,60,Junior,Early College
"Jessica ,Anderson",18,1.94,3,Sophmore,Athletics
"James ,Dover",18,0.33,41,Junior,Music
"Jerome ,Dover",14,1.15,2,Senior,Engineering
"Hugh ,Alakas",17,1.37,19,Sophmore,Marketing
"Joe,Seeman",14,2.99,2,Freshman,culinary
"Hugh ,Seeman",15,4.36,40,Junior,Music
"Hugh ,Alakas",16,1.16,44,Sophmore,Engineering
"Hugh ,Janus",15,3.64,55,Freshman,Early childhood Education
"Richard,Dover",18,1.22,16,Senior,Pedophile
"Carman ,Anderson",18,1.94,2,Junior,Music
"Thomas,Kurtis",18,2.99,12,Junior,Engineering
"William,Janus",15,4.16,40,Senior,Music
"Robert,Anderson",16,0.72,0,Junior,Buisness
"Mohammed,Dover",14,1.99,45,Senior,Engineering
"Mohammed,Kurtis",17,4.13,19,Junior,Marketing
"Thomas,Anderson",19,1.26,2,Junior,culinary
"Hugh ,Dover",15,0.84,36,Junior,Early childhood Education
"David,Smith",17,2.51,9,Senior,Engineering
"Mohammed,Dirkas",14,3.19,53,Senior,Bio med
"Christopher,Seeman",16,0.57,12,Senior,Music
"Richard,Smith",19,1.62,9,Freshman,Bio med
"John ,Kurtis",17,3.41,51,Junior,Pedophile
"Mary ,Kurtis",18,3.06,5,Sophmore,Marketing
"Ben ,Emma",18,2.61,47,Freshman,Athletics
"William,Kurtis",18,0.73,31,Freshman,Engineering
"John ,Alakas",18,3.9,43,Senior,criminal justice
"Mac,Dover",15,0.18,7,Freshman,Computer Science
"Hugh ,Janus",15,1.62,51,Senior,culinary
"Carman ,Emma",16,2.8,14,Sophmore,Buisness
"John ,Janus",17,2.49,50,Sophmore,culinary
"Carman ,Dover",17,0.1,8,Freshman,Engineering
"James ,Janus",16,3.67,22,Senior,Music
"Christopher,Dover",14,2.18,52,Junior,Computer Science
"William,Kurtis",17,0.67,26,Sophmore,Pedophile
"John ,Kurtis",19,0.68,17,Junior,criminal justice
"Christopher,Janus",14,1.51,37,Freshman,Early College
"Jessica ,Emma",19,2.47,31,Sophmore,Buisness
"John ,Janus",14,1.7,14,Sophmore,culinary
"Richard,Janus",18,4.34,55,Senior,Pervert
"Hugh ,Seeman",17,2.63,22,Sophmore,Computer Science
"James ,Smith",16,2.73,14,Freshman,Bio med
"Mac,Tarken",15,1.22,33,Junior,criminal justice
"Hugh ,Kurtis",19,0.14,12,Senior,Buisness
"Hugh ,Emma",18,0.28,31,Freshman,Buisness
"Thomas,Dover",18,2.36,9,Junior,culinary
"Mohammed,Kurtis",17,2.49,56,Senior,Athletics
"Richard,Smith",16,1.63,46,Junior,culinary
"Thomas,Dirkas",19,2.1,1,Junior,Marketing
"David,Tarken",16,1.89,47,Junior,criminal justice
"James ,Anderson",17,2.65,58,Junior,Marketing
"Jessica ,Anderson",18,1.02,19,Senior,Engineering
"Jessica ,Tarken",15,0.58,13,Junior,criminal justice
"Hugh ,Seeman",17,4.03,2,Senior,Math
"Hugh ,Seeman",17,0.07,1,Junior,Music
"John ,Dirkas",15,4.17,10,Sophmore,Engineering
"Richard,Emma",17,1.24,11,Junior,Pedophile
"James ,Dover",14,0.16,18,Sophmore,culinary
"Mac,Alakas",18,4.12,11,Freshman,Pervert
"William,Seeman",16,0.18,0,Freshman,Pervert
"Jessica ,Emma",16,1.35,36,Senior,Buisness
"Mary ,Smith",15,1.78,27,Senior,Pervert
"Joe,Janus",19,2.53,29,Senior,culinary
"Mary ,Seeman",16,2.68,11,Freshman,Music
"Thomas,Anderson",19,2.04,53,Junior,Computer Science
"Ben ,Anderson",17,1.04,49,Senior,Math
"James ,Kurtis",14,3.73,5,Freshman,criminal justice
"Ben ,Dover",17,2.02,52,Senior,criminal justice
"John ,Alakas",18,2.54,51,Sophmore,Early College
"Mary ,Seeman",19,4.28,1,Freshman,Engineering
"Christopher,Dirkas",16,4.42,45,Senior,Bio med
"Christopher,Kurtis",16,4.27,56,Freshman,Computer Science
"Jessica ,Janus",15,1.4,10,Sophmore,Early childhood Education
"Mac,Smith",18,0.65,32,Senior,Marketing
"Mohammed,Seeman",19,1.93,33,Sophmore,Pervert
"Carman ,Alakas",15,4.28,39,Sophmore,criminal justice
"William,Janus",15,2.87,21,Senior,culinary
"Richard,Alakas",14,3.78,5,Sophmore,Pervert
"Mary ,Janus",15,2.64,49,Sophmore,Engineering
"David,Tarken",16,2.52,53,Freshman,Bio med
"Jerome ,Kurtis",17,1.79,59,Sophmore,Pedophile
"Mary ,Tarken",16,1.3,49,Senior,Math
"Thomas,Tarken",17,3.97,8,Freshman,Early childhood Education
"Hugh ,Janus",19,0.91,42,Sophmore,criminal justice
"Mac,Seeman",16,2.99,59,Junior,Marketing
"Ben ,Alakas",19,3.3,30,Freshman,Pedophile
"Carman ,Dover",19,3.03,20,Junior,Math
"Ben ,Kurtis",19,0.15,0,Junior,Engineering
"Richard,Dover",16,4.13,42,Sophmore,Music
"James ,Anderson",18,2.75,46,Sophmore,criminal justice
"John ,Dover",16,2.34,24,Freshman,Pervert
"Mohammed,Seeman",15,4.44,7,Senior,Pervert
"Thomas,Dirkas",15,2.16,2,Freshman,criminal justice
"Jessica ,Dover",14,3.96,26,Sophmore,Buisness
"Ben ,Smith",19,0.93,57,Senior,Pervert
"Robert,Smith",17,1.45,51,Sophmore,culinary
"Robert,Smith",18,2.8,56,Sophmore,Computer Science
"Mac,Janus",14,1.93,28,Sophmore,Engineering
"John ,Alakas",16,2.19,22,Junior,Music
"Mac,Emma",15,2.58,3,Sophmore,criminal justice
"David,Kurtis",15,2.48,16,Freshman,Music
"Mary ,Janus",16,3.48,5,Senior,Early College
"Carman ,Alakas",19,1.86,39,Junior,Math
"Ben ,Tarken",17,0.88,35,Freshman,Marketing
"Christopher,Anderson",17,3.23,47,Senior,Bio med
"Richard,Emma",19,3.49,14,Senior,Music
"Jerome ,Janus",15,0.71,49,Senior,Math
"Mac,Smith",16,0.14,34,Junior,Engineering
"Carman ,Dover",18,0.48,28,Senior,Math
"David,Dover",14,1.31,54,Sophmore,culinary
"James ,Kurtis",14,2.96,26,Sophmore,Music
"Carman ,Seeman",19,2.96,14,Sophmore,Bio med
"Mohammed,Emma",14,0.98,28,Freshman,culinary
"Ben ,Alakas",14,1.07,60,Sophmore,Math
"Joe,Anderson",15,4.18,10,Freshman,culinary
"Thomas,Kurtis",18,0.97,35,Sophmore,Engineering
"Mary ,Seeman",17,1.79,47,Freshman,Early College
"Christopher,Dirkas",17,2.9,53,Freshman,Computer Science
"David,Emma",16,4.1,17,Senior,Computer Science
"Ben ,Dirkas",15,1.05,12,Freshman,Early childhood Education
"James ,Kurtis",19,1.43,57,Junior,criminal justice
"Mac,Tarken",17,2.86,41,Senior,Marketing
"Richard,Dover",18,3.1,41,Junior,Bio med
"Richard,Seeman",18,4.4,51,Junior,Buisness
"William,Alakas",18,3.89,18,Sophmore,Early childhood Education
"John ,Dirkas",14,1.66,0,Junior,Music
"Joe,Seeman",14,1.92,35,Sophmore,Pedophile
"Mac,Janus",15,4.23,42,Freshman,Music
"Hugh ,Kurtis",16,1.58,6,Junior,Computer Science
"Christopher,Emma",19,0.42,45,Sophmore,Math
"Joe,Tarken",17,1.54,48,Junior,Computer Science
"Richard,Janus",19,0.64,22,Freshman,Buisness
"John ,Kurtis",14,2.0,24,Freshman,Computer Science
"Christopher,Anderson",16,4.15,29,Junior,Computer Science
"Mac,Tarken",19,1.0,13,Freshman,Pervert
"William,Anderson",19,2.67,7,Senior,Athletics
"Christopher,Seeman",14,4.14,47,Senior,Buisness
"Robert,Alakas",18,2.5,7,Senior,culinary
"Ben ,Smith",17,4.36,21,Sophmore,Marketing
"Joe,Emma",17,3.1,39,Junior,culinary
"Mary ,Alakas",18,0.86,7,Senior,Math
"Mary ,Emma",16,3.28,10,Senior,Math
"Carman ,Dirkas",15,4.03,23,Freshman,Math
"James ,Dirkas",15,0.52,40,Senior,Computer Science
"William,Dover",17,1.07,31,Senior,Bio med
"John ,Janus",16,4.31,49,Freshman,Early childhood Education
"Hugh ,Anderson",15,0.9,5,Sophmore,Early College
"Mac,Kurtis",15,3.49,24,Junior,Pedophile
"Hugh ,Alakas",19,1.71,45,Sophmore,Pedophile
"Jerome ,Kurtis",18,3.55,60,Freshman,Marketing
"John ,Dover",14,3.9,23,Senior,criminal justice
"Mary ,Smith",17,0.97,19,Junior,Pedophile
"Joe,Janus",17,3.82,26,Freshman,culinary
"Jerome ,Seeman",18,0.29,13,Freshman,Bio med
"Hugh ,Dover",19,1.26,18,Freshman,Early childhood Education
"Jessica ,Alakas",15,0.97,38,Junior,Athletics
"Thomas,Kurtis",16,0.66,17,Senior,Early College
"Robert,Janus",14,2.93,19,Junior,Buisness
"Richard,Smith",16,0.1,15,Senior,Bio med
"Ben ,Seeman",17,1.59,47,Senior,Pervert
"Hugh ,Dover",17,4.23,1,Junior,Athletics
"Joe,Seeman",19,1.34,4,Junior,Marketing
"Joe,Kurtis",19,0.53,36,Senior,Early childhood Education
"Ben ,Dirkas",14,2.44,1,Senior,Math
"Robert,Janus",14,2.79,14,Junior,Pedophile
"James ,Janus",16,3.48,4,Senior,Math
"Carman ,Emma",17,2.75,31,Sophmore,Pervert
"Hugh ,Dover",16,0.47,25,Senior,Computer Science
"Joe,Seeman",15,1.03,17,Freshman,Math
"Jessica ,Anderson",14,4.39,39,Freshman,criminal justice
"David,Smith",18,3.33,31,Junior,Buisness
"Joe,Emma",19,1.02,18,Sophmore,Pedophile
"Jessica ,Kurtis",19,3.4,20,Junior,culinary
"Jerome ,Smith",16,4.23,21,Sophmore,Pedophile
"David,Seeman",17,1.42,9,Senior,Math
"James ,Smith",16,3.91,22,Sophmore,Buisness
"Christopher,Janus",19,3.31,30,Senior,Computer Science
"Mary ,Dirkas",16,2.59,32,Senior,Music
"Mary ,Alakas",14,2.11,13,Freshman,Computer Science
"Richard,Alakas",14,2.76,17,Sophmore,Marketing
"Jessica ,Dover",15,3.04,4,Sophmore,Math
"Hugh ,Janus",17,1.47,49,Sophmore,Computer Science
"Mac,Dirkas",16,3.05,45,Senior,Math
"Ben ,Smith",16,1.74,26,Senior,Pedophile
"William,Kurtis",14,4.38,22,Junior,Marketing
"James ,Emma",17,2.14,26,Senior,Early childhood Education
"Mohammed,Anderson",16,4.39,59,Freshman,Marketing
"Hugh ,Alakas",16,2.24,43,Freshman,Early College
"Robert,Emma",17,1.77,38,Sophmore,Math
"Joe,Smith",15,1.64,56,Senior,Early childhood Education
"James ,Tarken",18,1.84,21,Junior,culinary
"Jessica ,Dover",15,1.33,11,Senior,Pervert
"William,Alakas",14,4.02,53,Senior,Bio med
"Christopher,Janus",19,1.88,20,Sophmore,Computer Science
"Ben ,Janus",18,1.7,39,Senior,Athletics
"Joe,Smith",14,2.61,11,Senior,criminal justice
"Thomas,Dirkas",17,1.62,42,Freshman,Math
"David,Janus",16,0.99,23,Sophmore,Buisness
"Richard,Smith",14,4.3,9,Senior,Pedophile
"Robert,Dover",17,0.66,9,Sophmore,Early College
"William,Alakas",14,0.86,23,Sophmore,Math
"Mohammed,Seeman",16,4.04,26,Sophmore,Pedophile
"Christopher,Tarken",19,4.35,44,Freshman,Early childhood Education
